time,open,high,low,close,Resistance,Support,Break,Break,Break,Break,Point of Control,Value Area Low,Value Area High,MA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,MA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,SIGNAL,MACD,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Plot
1647129600,39263.841028881056,39312.5,37595.62,38374.335,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,38594.155,42087.71,35100.6,737.88013225,2177.6610644108328,40286.57433333337,40606.03166666671,NaN,NaN,NaN,-3288.0536225580286,-3288.6033970153658,43.227547059772775,49.98546313552025,NaN,NaN,404.0797232143077,0
1647216000,38819.088014440524,39913.42,37567.19,38727.4225,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,38594.155,42087.71,35100.6,1439.76768221,2145.053983390515,40165.760166666696,40458.76990000004,NaN,NaN,NaN,-3289.424122228587,-3294.8347276930654,44.8221243514655,49.4937455269817,NaN,NaN,-6.61858392854765,0
1647302400,38773.25525722026,39896.13,38142.35,39257.432499999995,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,38594.155,42087.71,35100.6,1638.68521951,2132.292160354007,40066.23658333337,40315.259466666714,NaN,NaN,NaN,-3293.1229631207725,-3265.1792832069477,47.21861164099309,48.99076681729285,NaN,NaN,-323.8452089285481,0
1647388800,39015.34387861013,41693.97,38865.67,40251.3,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,38594.155,42625.18,36175.54,5987.55893888,2187.606395874801,39999.06733333336,40191.51228333338,NaN,NaN,NaN,-3286.004107799193,-3176.6026730653466,51.47467167366393,48.601395497112534,NaN,NaN,-633.9146580356912,0
1647475200,39633.32193930507,41497.24,39633.32193930507,41013.07,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,38594.155,42625.18,36175.54,1657.76263332,2182.249169297023,39912.79158333337,40086.08600000005,NaN,NaN,NaN,-3263.6240419047126,-3048.106886169415,54.502913682255404,48.28845867335269,NaN,NaN,-707.261893749978,0
1647561600,40323.19596965253,42362,40068.88,41297.1175,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,38594.155,42087.71,36175.54,2125.12318171,2193.9680649060706,39819.397083333366,39992.65055000004,NaN,NaN,NaN,-3222.7726178563166,-2910.9760627842625,55.61517890988505,48.21469665396133,NaN,NaN,-713.2476785714073,0
1647648000,40810.15673482626,42405.01,40810.15673482626,41994.04,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,38594.155,42087.71,36175.54,976.88885105,2198.2415621771815,39812.937916666706,39922.08610000005,NaN,NaN,NaN,-3162.780634227065,-2742.6572830377845,58.308280757481306,48.3093729607496,NaN,NaN,-718.1184848214068,0
1647734400,41402.09836741313,42324.06,40930.2,41684.2075,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,41818.975,44237.59,38325.42,1061.35307364,2205.216166086705,39860.945166666694,39881.02781666671,NaN,NaN,NaN,-3097.5076314907874,-2603.883035204657,56.66224505413704,48.37310135363606,NaN,NaN,-601.9474571428359,0
1647820800,41543.15293370656,41588.7,40516.86,41110.4725,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,41818.975,44237.59,38325.42,1779.49806583,2216.636621290832,39896.493250000036,39860.51300000005,NaN,NaN,NaN,-3030.554889321538,-2507.126411064397,53.64238939377449,48.3474878414233,NaN,NaN,-265.94495624997967,0
1647907200,41326.81271685328,43337.41,40901.13,41912.5775,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,41818.975,44237.59,38325.42,2375.67011362,2228.329652118451,39988.509833333366,39875.65665000005,NaN,NaN,NaN,-2951.073097641636,-2369.9451488399063,57.085867367040166,48.25535099276056,NaN,NaN,382.7457410714479,0
1647993600,41619.69510842664,43021.73,41619.69510842664,42529.9675,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,41818.975,44237.59,38325.42,1906.72354645,2232.171231384483,40141.46275000004,39940.06978333338,NaN,NaN,NaN,-2855.896612540128,-2206.9478298601825,59.57495306591063,48.17933983309487,NaN,NaN,1102.3326482143052,0
1648080000,42074.83130421332,44240,42074.83130421332,43453.685,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,41818.975,44237.59,38325.42,2175.23138551,2228.1974134384513,40338.75400000004,40045.23300000005,NaN,NaN,NaN,-2739.05473185174,-2003.3427094430954,63.0299947159881,48.49911080702343,NaN,NaN,1709.8873285714499,0
1648166400,42764.25815210666,45137.12,42764.25815210666,44275.1475,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,41818.975,44237.59,38325.42,1725.0715699,2157.146679154642,40548.69625000004,40182.783216666714,NaN,NaN,NaN,-2600.3558274733846,-1769.1467795311546,65.82715376325984,49.12790469765828,NaN,NaN,2226.893809821448,0
1648252800,43519.702826053326,44815.31,43519.702826053326,44448.112499999996,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,41818.975,44237.59,38325.42,494.7242021,2093.4062349600385,40783.01508333337,40360.087583333385,NaN,NaN,NaN,-2443.9460711470833,-1544.671963617635,66.40354357195076,49.79426004597714,NaN,NaN,2666.1772866071633,0
1648339200,43983.907663026665,46950,43983.907663026665,45706.13249999999,45332.38,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,41991.92166666667,44616.78666666667,38200.45,1548.88890527,2077.7742497105146,41011.984916666705,40564.78260000005,NaN,NaN,NaN,-2270.3781180391875,-1267.3551888784932,70.32414249031352,50.66479325833302,NaN,NaN,3086.669764285733,0
1648425600,44845.02008151333,48234,44845.02008151333,47228.3975,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,2691.93784761,2019.94541744607,41275.2624166667,40791.542533333384,NaN,NaN,NaN,-2077.600724678332,-927.5555592000019,74.24129412105232,51.75958160765141,NaN,NaN,3644.504762500018,0
1648512000,46036.70879075666,48128.87,46036.70879075666,47420.53,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1716.33072308,2002.8444594138477,41574.59675000003,41038.71108333338,NaN,NaN,NaN,-1868.2136077439982,-607.7177765065935,74.69530213332251,52.902686894989884,NaN,NaN,4319.247611607161,0
1648598400,46728.61939537833,47721.41,46572.15,47205.167499999996,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1627.54321756,1970.5331522213082,41792.92608333336,41287.55705000005,NaN,NaN,NaN,-1648.8543260180245,-329.7051840520726,73.13918063949103,53.92899867523247,NaN,NaN,4861.457241071444,0
1648684800,46966.89344768916,47624.18,45234,46365.38,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1372.96535736,1943.059221211308,41875.98258333337,41506.15055000004,NaN,NaN,NaN,-1423.5583469092924,-125.62726500860299,67.25533888543744,54.840471732304856,NaN,NaN,5026.994118750017,0
1648771200,46666.13672384458,46739.81,44244,45703.5375,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1953.21952857,1935.6396247273397,41923.908166666704,41688.53520000004,NaN,NaN,NaN,-1193.6915592872663,21.408252777888265,62.956775837689094,55.40648441071892,NaN,NaN,4954.23639910716,0
1648857600,46184.83711192229,47218.17,45650,46248.7075,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,724.30875007,1926.5507330986097,42029.16625000004,41839.31596666671,NaN,NaN,NaN,-961.3734712896926,185.55381913340534,64.94432054120465,55.95915522162148,NaN,NaN,4839.435352678589,0
1648944000,46216.772305961145,47458.48,45565.64,46311.49250000001,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1063.6287324,1932.1830175379746,42216.35491666671,41967.66760000005,NaN,NaN,NaN,-730.0712927034805,337.3761345881503,65.17605717797112,56.619283036771265,NaN,NaN,4642.363054464304,0
1649030400,46264.13240298058,46891.17,45124.79,46257.259999999995,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1496.64154125,1924.0482800440066,42451.53375000004,42099.38913333339,NaN,NaN,NaN,-505.1189584790058,471.1329670261257,64.77772042304392,56.983598307689725,NaN,NaN,4363.077470535733,0
1649116800,46260.69620149028,47201,45342.33,46140.122500000005,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1128.11811492,1909.0317734816256,42692.61950000004,42262.71651666672,NaN,NaN,NaN,-291.1285931994948,584.7472385434667,63.869735940050475,57.03147602188431,NaN,NaN,3981.181417996566,0
1649203200,46200.40935074515,46200.40935074515,43086.8,44335.027500000004,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,3073.55689716,1931.2674830382923,42894.21858333338,42456.77860000006,NaN,NaN,NaN,-97.65427709321243,583.5455135514712,51.81636538672644,56.705749450463635,NaN,NaN,3266.3489963512316,0
1649289600,45267.71842537257,45267.71842537257,42741.52,43316.3325,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1381.82037284,1927.4170104371813,43054.61358333337,42661.86806666673,NaN,NaN,NaN,65.13986241886596,523.380345754369,46.484817520371394,56.372706475481046,NaN,NaN,2361.4821764916055,0
1649376000,44292.02546268629,44292.02546268629,42120,42966.005000000005,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1453.744661,1888.5621811824194,43136.97641666671,42845.992366666724,NaN,NaN,NaN,190.20261258646497,448.1346926435872,44.778459139193004,56.23985360199659,NaN,NaN,1470.073585203411,0
1649462400,43629.015231343146,43629.015231343146,42131.51,42491.3125,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,525.17354399,1866.862745784959,43203.389166666704,42996.363450000055,NaN,NaN,NaN,277.47286455719717,352.2549951714609,42.50184352029977,56.1711134340571,NaN,NaN,492.76234570092583,0
1649548800,43060.16386567157,43450.72,41888.88,42562.075000000004,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,862.61310467,1866.98873610607,43316.7479166667,43121.18913333339,NaN,NaN,NaN,331.90139825748605,269.00868665110465,42.967343480489895,56.14009810279676,NaN,NaN,-504.6201688015526,0
1649635200,42811.11943283579,42811.11943283579,39218.15,40829.50749999999,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,2288.47921183,1862.0206372400382,43380.5291666667,43218.45125000006,NaN,NaN,NaN,351.89584609614195,94.31166121661226,35.408649404254916,55.94526077254261,NaN,NaN,-1588.65473776832,0
1649721600,41820.313466417894,41820.313466417894,39273.65,39901.8725,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,2111.92057359,1854.4034802571812,43431.44708333337,43293.817950000055,NaN,NaN,NaN,339.3237253969406,-116.88507491332712,32.14779709190074,55.63184975761552,NaN,NaN,-2679.6014031636614,0
1649808000,40861.092983208946,41557.61,39584.86,40597.43,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1563.48448746,1853.4130193427366,43493.78066666671,43365.17880000005,NaN,NaN,NaN,298.0855195009426,-268.0664457225721,36.84430322304868,55.23847949505322,NaN,NaN,-3470.584689094713,0
1649894400,40729.26149160447,41504.29,39582.53,40551.91,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1169.49381805,1829.2328644701968,43536.929916666704,43431.88695000006,NaN,NaN,NaN,230.4106982326524,-407.04689936304203,36.66543971755265,54.839615716942035,NaN,NaN,-4113.0543937757675,0
1649980800,40640.58574580224,40869.99,39788.97,40296.185,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,752.39943803,1806.7237196167048,43538.426083333376,43476.222583333394,NaN,NaN,NaN,137.87284427605547,-546.7834264964404,35.619293688408334,54.545525236539326,NaN,NaN,-4681.608406492536,0
1650067200,40468.38537290112,40701,40014.79,40421.9675,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,365.72624783,1798.3646865595617,43518.72266666671,43503.86128333339,NaN,NaN,NaN,24.241361683873535,-665.1990699705348,36.57782925951135,54.302499560826035,NaN,NaN,-5048.930515637872,0
1650153600,40445.17643645056,40602.69,39565.68,40059.862499999996,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,485.0037186,1797.8813211043237,43477.48083333337,43513.06803333339,NaN,NaN,NaN,-100.80931334705316,-792.0119117887225,34.963946696546884,54.066396693305286,NaN,NaN,-5241.9292194260715,0
1650240000,40252.51946822528,41101,38547.12,40030.835,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,2421.08185584,1816.138389975276,43412.04066666671,43496.72003333339,NaN,NaN,NaN,-230.86239988797354,-907.2036061957551,34.83127351310611,53.78094381220931,NaN,NaN,-5232.663208928554,0
1650326400,40141.677234112634,41754.05,40141.677234112634,41163.25,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1457.11081239,1811.1050663855938,43394.67541666671,43468.26913333339,NaN,NaN,NaN,-357.54393330341486,-945.3621749262675,43.791969296791386,53.683039745232115,NaN,NaN,-4903.258485931038,0
1650412800,40652.46361705632,42220.04,40652.46361705632,41491.4975,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,1359.54124736,1812.8145053246412,43407.37625000004,43442.059166666724,NaN,NaN,NaN,-476.8123981057625,-959.6981176543632,46.10525573420698,53.529627861247626,NaN,NaN,-4493.145700433519,0
1650499200,41071.98055852816,42978.95,39770,41149.62,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,2163.63584261,1808.4573827792447,43381.94433333338,43414.70350000006,NaN,NaN,NaN,-591.3346268864003,-990.7358299359112,44.07085594047207,53.23156906862524,NaN,NaN,-4138.710957793142,0
1650585600,41110.80027926408,41110.80027926408,39197.64,40057.332500000004,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,2137.0051212,1807.255525177657,43299.52316666671,43379.11196666673,NaN,NaN,NaN,-698.0631631263691,-1079.7022374230437,38.26183676638753,52.73575929309675,NaN,NaN,-3862.3510696170506,0
1650672000,40584.06638963204,40584.06638963204,39301,39601.78,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,398.24448783,1802.5347345717844,43171.126333333385,43330.92910000006,NaN,NaN,NaN,-795.1259658332255,-1184.575904688747,36.12326199326764,52.10190161411921,NaN,NaN,-3574.97722965525,0
1650758400,40092.923194816016,40092.923194816016,38987,39459.39,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,663.70417243,1792.6965222706733,43010.60108333338,43254.1142333334,NaN,NaN,NaN,-887.646697988932,-1285.7944994353456,35.45618438762668,51.49601416650463,NaN,NaN,-3244.594772729158,0
1650844800,39776.15659740801,40602.85,38202.91,39677.884999999995,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,42184.36833333333,44413.18,38045.14666666667,2220.04402771,1772.357215342578,42851.59350000005,43142.95768333339,NaN,NaN,NaN,-974.5458585134085,-1362.9376651322818,37.36751467625761,51.031017746004146,NaN,NaN,-2754.176247534577,0
1650931200,39727.020798704005,40800,37701,39272.7975,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,44413.18,38045.14666666667,2911.25635873,1780.6508236533716,42637.14900000005,42993.99861666673,NaN,NaN,NaN,-1057.001877577769,-1453.7996362044069,35.28148725640136,50.408035457128754,NaN,NaN,-2392.6871258527863,0
1651017600,39499.909149352,39499.909149352,37885.75,38685.552500000005,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,44413.18,38045.14666666667,1769.00930667,1780.4947229243242,42352.38750000005,42804.5714833334,NaN,NaN,NaN,-1139.0147793866972,-1567.340989868746,32.453110279010204,49.63312566321731,NaN,NaN,-2165.3535508127984,0
1651104000,39092.73082467601,40387,38880.44,39569.009999999995,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,44413.18,38045.14666666667,1842.01208443,1709.6832292838478,42090.67016666672,42588.480250000066,NaN,NaN,NaN,-1214.0338345132345,-1617.2215181806314,40.217629331877525,48.98134379509986,NaN,NaN,-1752.2594990937166,0
1651190400,39330.870412338,39923.61,38174.27,39111.145000000004,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,43776.37666666666,38045.14666666667,1600.89916681,1700.1284251489271,41820.86941666671,42350.53391666673,NaN,NaN,NaN,-1284.8374776645394,-1686.043680860108,37.792938698468475,48.18036622182011,NaN,NaN,-1458.6685599146176,0
1651276800,39221.007706169,39221.007706169,37597.36,38155.8525,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,43776.37666666666,38045.14666666667,728.27961992,1697.2007351968637,41547.21850000005,42089.65891666673,NaN,NaN,NaN,-1362.5602774078493,-1800.312972102678,33.28414030523565,47.23409755705682,NaN,NaN,-1312.8039376998072,0
1651363200,38688.4301030845,38688.4301030845,37400,38049.83,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,43776.37666666666,38045.14666666667,1248.04269032,1689.9979676928954,41292.09491666672,41820.648100000064,NaN,NaN,NaN,-1448.6802167170376,-1907.017450055435,32.81620600702692,46.16244222896292,NaN,NaN,-1295.2248476278523,0
1651449600,38369.13005154225,39153.13,38045.79,38551.0975,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,43776.37666666666,38045.14666666667,1434.10079893,1662.592931637181,41035.50791666672,41557.2721833334,NaN,NaN,NaN,-1537.8883860464498,-1972.025692559444,37.30410266476839,45.10709390164052,NaN,NaN,-1285.2013843416116,0
1651536000,38460.113775771126,38641.57,37515.83,38098.432499999995,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,43776.37666666666,38045.14666666667,1157.92845652,1636.0315226568637,40761.73925000006,41291.48600000007,NaN,NaN,NaN,-1626.4334467889362,-2053.697905590394,35.02852223551811,43.97375733313182,NaN,NaN,-1311.628464805371,0
1651622400,38279.27313788556,40050.19,37665.46,38784.0575,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,43776.37666666666,38045.14666666667,2297.27213438,1640.0587495598793,40512.63250000006,41029.83861666674,NaN,NaN,NaN,-1708.3177163626713,-2085.302869999832,40.90824554054421,43.05287347316192,NaN,NaN,-1221.9134997334163,0
1651708800,38531.66531894278,39840.37,35579.4,37909.7325,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,43776.37666666666,38045.14666666667,3736.73012912,1663.6031435208317,40238.28616666672,40768.052150000076,NaN,NaN,NaN,-1787.8513975597625,-2160.6649926033497,36.38613656084721,42.170896263887904,NaN,NaN,-1248.0569123400355,0
1651795200,38220.69890947139,38220.69890947139,35268.69,36119.630000000005,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,43776.37666666666,37408.34333333334,2594.53333069,1665.2043668828953,39964.43958333339,40502.5210833334,NaN,NaN,NaN,-1875.5674219409352,-2327.813933325182,29.255512150839834,41.20800301569221,NaN,NaN,-1577.3916517323655,0
1651881600,37170.1644547357,37170.1644547357,34777.85,35596.112499999996,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,43776.37666666666,37408.34333333334,1224.39699253,1671.8311218641652,39707.09891666672,40236.83928333341,NaN,NaN,NaN,-1971.168190363733,-2505.4080888551835,27.55481455794353,40.13973141617047,NaN,NaN,-1980.4210107675572,0
1651968000,36383.138477367844,36383.138477367844,33710.16,34674.4175,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39000.35166666667,43776.37666666666,37408.34333333334,2670.39981616,1695.2601072982923,39430.712666666725,39970.63396666675,NaN,NaN,NaN,-2075.494179878455,-2714.9268745306836,24.819239854840376,38.98667949265244,NaN,NaN,-2440.076388552747,0
1652054400,35528.77798868393,35528.77798868393,30015,32093.137499999997,48234,34324.05,1,0,0,0,NaN,NaN,NaN,NaN,NaN,38744.9375,43679.25,37606.25,7631.12166167,1785.441452407181,39084.10683333339,39684.92883333341,NaN,NaN,NaN,-2205.5476034414987,-3047.809177374118,19.100215744137913,37.68160793039799,NaN,NaN,-3023.574152945077,0
1652140800,33810.95774434196,33810.95774434196,29731.03,30861.87,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,38597.03645833333,44379.214583333334,37440.60083333333,7402.77615413,1873.343986131943,38694.10000000006,39376.09160000008,NaN,NaN,NaN,-2362.697206491152,-3414.6893144062924,17.078645408595833,36.34471962949929,NaN,NaN,-3673.8373200159804,0
1652227200,32336.413872170982,32336.413872170982,27757.77,29977.0475,48234,34324.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39275.649375,43968.11875,37142.70875,11181.89852158,2019.4012067187684,38332.35133333339,39049.67395000008,NaN,NaN,NaN,-2543.758069823566,-3791.9824687592336,15.785637630715371,35.315270265041825,NaN,NaN,-4210.992586659859,0
1652313600,31156.73068608549,31156.73068608549,25401.05,28346.982500000002,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,36817.525,16579.81572219,2242.791379662102,37947.18833333339,38697.69183333342,NaN,NaN,NaN,-2754.092089555746,-4220.691667109415,13.72420824316363,34.3792528571216,NaN,NaN,-4904.721442019106,0
1652400000,29751.856593042747,30974.6,28686.37,29458.117499999997,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,35866.152083333334,6010.28449922,2305.4431439103555,37575.877916666715,38326.72488333341,NaN,NaN,NaN,-2987.4250843552963,-4538.688635354498,21.271401056341446,33.70762262618298,NaN,NaN,-5309.475989342636,0
1652486400,29604.98704652137,30281.49,28561.23,29529.0225,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,35866.152083333334,2910.99216303,2336.3659454527365,37208.448333333385,37951.59318333341,NaN,NaN,NaN,-3238.493281695511,-4815.448076332752,21.74185892455408,33.114480209161684,NaN,NaN,-5617.020543809023,0
1652572800,29567.004773260684,31411.48,29440.71,30547.095,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,35866.152083333334,2085.06630084,2357.749852890673,36883.47866666671,37589.46891666674,NaN,NaN,NaN,-3503.49948111008,-5000.371063560095,28.36131559608873,32.69716512675022,NaN,NaN,-5590.461279365471,0
1652659200,30057.049886630342,31275.27,29060,30360.7475,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,35866.152083333334,3112.79429009,2384.3058307935307,36548.10466666672,37232.619583333406,NaN,NaN,NaN,-3777.140546011082,-5170.716706514366,27.89619314285173,32.48252351928156,NaN,NaN,-5506.502767147408,0
1652745600,30208.898693315172,30753.96,29400,30106.712499999998,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,35866.152083333334,2144.12908929,2392.3287493614675,36216.33300000006,36886.44851666674,NaN,NaN,NaN,-4050.201070598359,-5331.479703785233,27.240337756692185,32.34231039541846,NaN,NaN,-5430.055881488515,0
1652832000,30157.805596657585,30670,28615.23,29597.5975,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,35866.152083333334,2318.15544994,2334.0842495370234,35868.558416666725,36544.98461666674,NaN,NaN,NaN,-4322.245599903446,-5497.897911211141,25.924851124287315,32.030326049739564,NaN,NaN,-5252.906327412787,0
1652918400,29877.70154832879,30505.14,28656.46,29533.27,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,34914.77916666667,2516.77484526,2347.7193640122614,35480.89241666673,36199.473433333405,NaN,NaN,NaN,-4588.504311269575,-5643.772699558103,25.75560792732577,31.718616570018796,NaN,NaN,-5037.496763915413,0
1653004800,29705.485774164394,30725.56,28690.13,29715.9025,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,34914.77916666667,2337.17319044,2351.0852371667056,35088.372583333396,35840.45221666675,NaN,NaN,NaN,-4834.769932697578,-5756.73101308215,27.20852734863402,31.478308960310954,NaN,NaN,-4787.694820060899,0
1653091200,29710.694137082195,29710.694137082195,28914.7,29283.365,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,34914.77916666667,490.42738451,2343.363626586706,34692.83075000006,35469.39743333342,NaN,NaN,NaN,-5058.423057207846,-5874.873684019243,25.915045796103072,31.173658004213575,NaN,NaN,-4560.462655670669,0
1653177600,29497.029568541097,30457.58,29209.03,29832.9025,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,34914.77916666667,1318.89417974,2347.4515806517848,34352.016416666724,35096.53411666675,NaN,NaN,NaN,-5253.827377559686,-5941.42999262947,30.439597353476117,31.044390880125846,NaN,NaN,-4118.185061816155,0
1653264000,29664.966034270547,30628,28839.29,29703.4275,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,34914.77916666667,2158.65047198,2353.469872812896,34022.07133333339,34727.23670000009,NaN,NaN,NaN,-5415.582281738286,-5999.9956130740175,29.97510401199962,30.905643180094234,NaN,NaN,-3684.3083715330695,0
1653350400,29684.196767135276,29810.38,28632.4,29289.1725,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,44428.50833333333,34914.77916666667,1490.49316072,2339.419444989087,33683.0640833334,34367.67103333342,NaN,NaN,NaN,-5554.565952208944,-6067.509010531729,28.477788341344734,30.468095152795755,NaN,NaN,-3191.5936499999852,0
1653436800,29486.68463356764,30189.7,29313.78,29660.04,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,45379.88125,34914.77916666667,1563.3088557,2333.968418151785,33349.13591666673,34019.82370000009,NaN,NaN,NaN,-5671.176894690559,-6098.168443630511,31.76404620745741,30.05834630917434,NaN,NaN,-2531.2862519423497,0
1653523200,29573.36231678382,29853.34,28003,29137.8375,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,45379.88125,34914.77916666667,2835.00522362,2344.441018756706,33011.30391666673,33683.51833333343,NaN,NaN,NaN,-5775.365790153172,-6146.4489136488555,29.695094881239,29.647610278910538,NaN,NaN,-2045.2530768453153,0
